Year,Rank,University,Score,Link,Country,City,Region,Logo
2017,244, university of dundee,42,https://www.topuniversities.com/universities/university-dundee,United Kingdom,Dundee,Europe,https://www.topuniversities.com/sites/default/files/-university-of-dundee_592560cf2aeae70239af4b2c_small.jpg
2017,374,aalborg university,32,https://www.topuniversities.com/universities/aalborg-university,Denmark,Aalborg,Europe,https://www.topuniversities.com/sites/default/files/aalborg-university_1262_small.jpg
2017,133,aalto university,58,https://www.topuniversities.com/universities/aalto-university,Finland,Espoo,Europe,https://www.topuniversities.com/sites/default/files/aalto-university_261_small.jpg
2017,117,aarhus university,60,https://www.topuniversities.com/universities/aarhus-university,Denmark,,Europe,https://www.topuniversities.com/sites/default/files/aarhus-university_592560cf2aeae70239af4a8a_small.jpg
2017,236,al-farabi kazakh national university,43,https://www.topuniversities.com/universities/al-farabi-kazakh-national-university,Kazakhstan,Almaty,Asia,https://www.topuniversities.com/sites/default/files/al-farabi-kazakh-national-university_2146_small.jpg
2017,163,albert-ludwigs-universitaet freiburg,53,https://www.topuniversities.com/universities/albert-ludwigs-universitaet-freiburg,Germany,Freiburg im Breisgau,Europe,https://www.topuniversities.com/sites/default/files/albert-ludwigs-universitaet-freiburg_216_small.jpg
2017,208,alma mater studiorum - university of bologna,46,https://www.topuniversities.com/universities/alma-mater-studiorum-university-bologna,Italy,Bologna,Europe,https://www.topuniversities.com/sites/default/files/alma-mater-studiorum-university-of-bologna_592560cf2aeae70239af4ac0_small.jpg
2017,384,american university,32,https://www.topuniversities.com/universities/american-university,United States,Washington D.C.,North America,https://www.topuniversities.com/sites/default/files/american-university_17_small.jpg
2017,228,american university of beirut (aub),44,https://www.topuniversities.com/universities/american-university-beirut-aub,Lebanon,Beirut ,Asia,https://www.topuniversities.com/sites/default/files/american-university-of-beirut-aub_780_small.jpg
2017,222,arizona state university,45,https://www.topuniversities.com/universities/arizona-state-university,United States,Phoenix,North America,https://www.topuniversities.com/sites/default/files/arizona-state-university_592560cf2aeae70239af4a9c_small.jpg
2017,358,aston university,33,https://www.topuniversities.com/universities/aston-university,United Kingdom,Birmingham,Europe,https://www.topuniversities.com/sites/default/files/aston-university_29_small.jpg
2017,306,bauman moscow state technical university,37,https://www.topuniversities.com/universities/bauman-moscow-state-technical-university,Russia,Moscow,Europe,https://www.topuniversities.com/sites/default/files/bauman-moscow-state-technical-university_592560cf2aeae70239af505c_small.jpg
2017,389,beijing institute of technology,31,https://www.topuniversities.com/universities/beijing-institute-technology,China (Mainland),Beijing,Asia,https://www.topuniversities.com/sites/default/files/beijing-institute-of-technology_868_small.jpg
2017,257,beijing normal university ,41,https://www.topuniversities.com/universities/beijing-normal-university,China (Mainland),Beijing,Asia,https://www.topuniversities.com/sites/default/files/beijing-normal-university_869_small.jpg
2017,354,belarusian state university,33,https://www.topuniversities.com/universities/belarusian-state-university,Belarus,Minsk,Europe,https://www.topuniversities.com/sites/default/files/belarusian-state-university_14128_small.jpg
2017,320,ben-gurion university of the negev,36,https://www.topuniversities.com/universities/ben-gurion-university-negev,Israel,Be'er Sheva,Asia,https://www.topuniversities.com/sites/default/files/ben-gurion-university-of-the-negev_592560cf2aeae70239af4ab7_small.jpg
2017,280,birkbeck|| university of london,38,https://www.topuniversities.com/universities/birkbeck-university-london,United Kingdom,London,Europe,https://www.topuniversities.com/sites/default/files/birkbeck-university-of-london_1636_small.jpg
2017,299,boston college,37,https://www.topuniversities.com/universities/boston-college,United States,Newton,North America,https://www.topuniversities.com/sites/default/files/boston-college_723_small.jpg
2017,89,boston university,66,https://www.topuniversities.com/universities/boston-university,United States,Boston,North America,https://www.topuniversities.com/sites/default/files/boston-university_592560cf2aeae70239af4ac2_small.jpg
2017,49,brown university,78,https://www.topuniversities.com/universities/brown-university,United States,Providence,North America,https://www.topuniversities.com/sites/default/files/brown-university_72_small.jpg
2017,345,brunel university london,34,https://www.topuniversities.com/universities/brunel-university-london,United Kingdom,,Europe,https://www.topuniversities.com/sites/default/files/brunel-university-london_592560cf2aeae70239af4acc_small.jpg
2017,5,california institute of technology (caltech),97,https://www.topuniversities.com/universities/california-institute-technology-caltech,United States,Pasadena,North America,https://www.topuniversities.com/sites/default/files/california-institute-of-technology-caltech_94_small.jpg
2017,140,cardiff university,56,https://www.topuniversities.com/universities/cardiff-university,United Kingdom,Cardiff,Europe,https://www.topuniversities.com/sites/default/files/cardiff-university_592560cf2aeae70239af4ae6_small.jpg
2017,58,carnegie mellon university,75,https://www.topuniversities.com/universities/carnegie-mellon-university,United States,Pittsburgh,North America,https://www.topuniversities.com/sites/default/files/carnegie-mellon-university_101_small.jpg
2017,202,case western reserve university,47,https://www.topuniversities.com/universities/case-western-reserve-university,United States,Cleveland,North America,https://www.topuniversities.com/sites/default/files/case-western-reserve-university_102_small.jpg
2017,164,centralesup„©lec,53,https://www.topuniversities.com/universities/centralesupelec,France,Saint-Aubin,Europe,https://www.topuniversities.com/sites/default/files/centralesuplec_173_small.jpg
2017,139,chalmers university of technology,57,https://www.topuniversities.com/universities/chalmers-university-technology,Sweden,Gothenburg,Europe,https://www.topuniversities.com/sites/default/files/chalmers-university-of-technology_592560cf2aeae70239af4af7_small.jpg
2017,302,charles university,37,https://www.topuniversities.com/universities/charles-university,Czech Republic,Prague,Europe,https://www.topuniversities.com/sites/default/files/charles-university_117_small.jpg
2017,252,chulalongkorn university,41,https://www.topuniversities.com/universities/chulalongkorn-university,Thailand,Bangkok,Asia,https://www.topuniversities.com/sites/default/files/chulalongkorn-university_592560cf2aeae70239af4b01_small.jpg
2017,386,chung-ang university (cau),31,https://www.topuniversities.com/universities/chung-ang-university-cau,South Korea,Seoul,Asia,https://www.topuniversities.com/sites/default/files/chung-ang-university-cau_1042_small.jpg
2017,55,city university of hong kong,76,https://www.topuniversities.com/universities/city-university-hong-kong,Hong Kong SAR,Hong Kong,Asia,https://www.topuniversities.com/sites/default/files/city-university-of-hong-kong_592560cf2aeae70239af4b05_small.jpg
2017,314,city|| university of london,36,https://www.topuniversities.com/universities/city-university-london,United Kingdom,London,Europe,https://www.topuniversities.com/sites/default/files/city-university-of-london_354_small.jpg
2017,386,colorado state university,31,https://www.topuniversities.com/universities/colorado-state-university,United States,Fort Collins,North America,https://www.topuniversities.com/sites/default/files/colorado-state-university_136_small.jpg
2017,20,columbia university,89,https://www.topuniversities.com/universities/columbia-university,United States,New York City,North America,https://www.topuniversities.com/sites/default/files/columbia-university_138_small.jpg
2017,239,complutense university of madrid,43,https://www.topuniversities.com/universities/complutense-university-madrid,Spain,Madrid,Europe,https://www.topuniversities.com/sites/default/files/complutense-university-of-madrid_592560cf2aeae70239af4bff_small.jpg
2017,16,cornell university,91,https://www.topuniversities.com/universities/cornell-university,United States,Ithaca,North America,https://www.topuniversities.com/sites/default/files/cornell-university_143_small.jpg
2017,306,curtin university,37,https://www.topuniversities.com/universities/curtin-university,Australia,Perth,Oceania,https://www.topuniversities.com/sites/default/files/curtin-university_150_small.jpg
2017,283,dalhousie university,38,https://www.topuniversities.com/universities/dalhousie-university,Canada,Halifax,North America,https://www.topuniversities.com/sites/default/files/dalhousie-university_151_small.jpg
2017,158,dartmouth college,53,https://www.topuniversities.com/universities/dartmouth-college,United States,Hanover,North America,https://www.topuniversities.com/sites/default/files/dartmouth-college_592560cf2aeae70239af4b1c_small.jpg
2017,355,deakin university,33,https://www.topuniversities.com/universities/deakin-university,Australia,Geelong,Oceania,https://www.topuniversities.com/sites/default/files/download-48x48.png
2017,62,delft university of technology,73,https://www.topuniversities.com/universities/delft-university-technology,Netherlands,Delft,Europe,https://www.topuniversities.com/sites/default/files/delft-university-of-technology_155_small.jpg
2017,380,dublin city university,32,https://www.topuniversities.com/universities/dublin-city-university,Ireland,Dublin,Europe,https://www.topuniversities.com/sites/default/files/dublin-city-university_592560cf2aeae70239af4b27_small.jpg
2017,24,duke university,86,https://www.topuniversities.com/universities/duke-university,United States,Durham,North America,https://www.topuniversities.com/sites/default/files/duke-university_168_small.jpg
2017,74,durham university,69,https://www.topuniversities.com/universities/durham-university,United Kingdom,Durham,Europe,https://www.topuniversities.com/sites/default/files/durham-university_170_small.jpg
2017,167,eberhard karls universit„§t t„ºbingen,52,https://www.topuniversities.com/universities/eberhard-karls-universitat-tubingen,Germany,T√ºbingen,Europe,https://www.topuniversities.com/sites/default/files/eberhard-karls-universitt-tbingen_629_small.jpg
2017,268,ecole des ponts paristech,40,https://www.topuniversities.com/universities/ecole-des-ponts-paristech,France,Paris,Europe,https://www.topuniversities.com/sites/default/files/ecole-des-ponts-paristech_187_small.jpg
2017,33,ecole normale sup„©rieure|| paris,83,https://www.topuniversities.com/universities/ecole-normale-superieure-paris,France,Paris,Europe,https://www.topuniversities.com/sites/default/files/ecole-normale-suprieure-paris_176_small.jpg
2017,53,ecole polytechnique,76,https://www.topuniversities.com/universities/ecole-polytechnique,France,Palaiseau,Europe,https://www.topuniversities.com/sites/default/files/ecole-polytechnique_592560cf2aeae70239af4b36_small.jpg
2017,121,eindhoven university of technology,59,https://www.topuniversities.com/universities/eindhoven-university-technology,Netherlands,Eindhoven,Europe,https://www.topuniversities.com/sites/default/files/eindhoven-university-of-technology_592560cf2aeae70239af4b3c_small.jpg
2017,149,emory university,55,https://www.topuniversities.com/universities/emory-university,United States,Atlanta,North America,https://www.topuniversities.com/sites/default/files/emory-university_185_small.jpg
2017,264,ens paris-saclay,40,https://www.topuniversities.com/universities/ens-paris-saclay,France,Cachan,Europe,https://www.topuniversities.com/sites/default/files/ecole-normale-suprieure-de-cachan_1878_small.jpg
2017,14,epfl,92,https://www.topuniversities.com/universities/epfl,Switzerland,Lausanne,Europe,https://www.topuniversities.com/sites/default/files/epfl-ecole-polytechnique-federale-de-lausanne_592560cf2aeae70239af4b34_small.jpg
2017,144,erasmus university rotterdam ,56,https://www.topuniversities.com/universities/erasmus-university-rotterdam,Netherlands,Rotterdam,Europe,https://www.topuniversities.com/sites/default/files/erasmus-university-rotterdam_190_small.jpg
2017,330,essex|| university of,35,https://www.topuniversities.com/universities/essex-university,United Kingdom,Colchester,Europe,https://www.topuniversities.com/sites/default/files/university-of-essex_592560cf2aeae70239af4b4c_small.jpg
2017,8,eth zurich - swiss federal institute of technology,95,https://www.topuniversities.com/universities/eth-zurich-swiss-federal-institute-technology,Switzerland,Z√ºrich,Europe,https://www.topuniversities.com/sites/default/files/eth-zurich-swiss-federal-institute-of-technology_201_small.jpg
2017,335,ewha womans university,35,https://www.topuniversities.com/universities/ewha-womans-university,South Korea,Seoul,Asia,https://www.topuniversities.com/sites/default/files/ewha-womans-university_592560cf2aeae70239af4b38_small.jpg
2017,123,freie universitaet berlin,59,https://www.topuniversities.com/universities/freie-universitaet-berlin,Germany,Berlin,Europe,https://www.topuniversities.com/sites/default/files/freie-universitaet-berlin_215_small.jpg
2017,272,friedrich-alexander-universit„§t erlangen-n„ºrnberg,39,https://www.topuniversities.com/universities/friedrich-alexander-universitat-erlangen-nurnberg,Germany,Erlangen,Europe,https://www.topuniversities.com/sites/default/files/friedrich-alexander-universitt-erlangen-nrnberg_191_small.jpg
2017,43,fudan university,80,https://www.topuniversities.com/universities/fudan-university,China (Mainland),Shanghai,Asia,https://www.topuniversities.com/sites/default/files/fudan-university_218_small.jpg
2017,363,george washington university,33,https://www.topuniversities.com/universities/george-washington-university,United States,Ashburn,North America,https://www.topuniversities.com/sites/default/files/george-washington-university_223_small.jpg
2017,214,georgetown university,46,https://www.topuniversities.com/universities/georgetown-university,United States,Washington D.C.,North America,https://www.topuniversities.com/sites/default/files/georgetown-university_224_small.jpg
2017,71,georgia institute of technology,70,https://www.topuniversities.com/universities/georgia-institute-technology,United States,Atlanta,North America,https://www.topuniversities.com/sites/default/files/georgia-institute-of-technology_225_small.jpg
2017,131,ghent university,58,https://www.topuniversities.com/universities/ghent-university,Belgium,Ghent,Europe,https://www.topuniversities.com/sites/default/files/ghent-university_228_small.jpg
2017,264,goethe-university frankfurt am main,40,https://www.topuniversities.com/universities/goethe-university-frankfurt-am-main,Germany,Frankfurt,Europe,https://www.topuniversities.com/sites/default/files/universitt-frankfurt-am-main_214_small.jpg
2017,336,griffith university,35,https://www.topuniversities.com/universities/griffith-university,Australia,Nathan,Oceania,https://www.topuniversities.com/sites/default/files/griffith-university_242_small.jpg
2017,337,gwangju institute of science and technology (gist),35,https://www.topuniversities.com/universities/gwangju-institute-science-technology-gist,South Korea,Gwangju,Asia,https://www.topuniversities.com/sites/default/files/gwangju-institute-of-science-and-technology-gist_718_small.jpg
2017,171,hanyang university,51,https://www.topuniversities.com/universities/hanyang-university,South Korea,Seoul,Asia,https://www.topuniversities.com/sites/default/files/hanyang-university_250_small.jpg
2017,278,harbin institute of technology,38,https://www.topuniversities.com/universities/harbin-institute-technology,China (Mainland),Harbin,Asia,https://www.topuniversities.com/sites/default/files/harbin-institute-of-technology_877_small.jpg
2017,3,harvard university,99,https://www.topuniversities.com/universities/harvard-university,United States,Cambridge,North America,https://www.topuniversities.com/sites/default/files/harvard-university_253_small.jpg
2017,327,heriot-watt university,35,https://www.topuniversities.com/universities/heriot-watt-university,United Kingdom,Edinburgh,Europe,https://www.topuniversities.com/sites/default/files/heriot-watt-university_592560cf2aeae70239af4d5f_small.jpg
2017,297,hiroshima university,37,https://www.topuniversities.com/universities/hiroshima-university,Japan,Higashihiroshima City,Asia,https://www.topuniversities.com/sites/default/files/hiroshima-university_264_small.jpg
2017,130,hokkaido university,58,https://www.topuniversities.com/universities/hokkaido-university,Japan,Sapporo,Asia,https://www.topuniversities.com/sites/default/files/hokkaido-university_266_small.jpg
2017,278,hong kong baptist university,38,https://www.topuniversities.com/universities/hong-kong-baptist-university,Hong Kong SAR,Hong Kong,Asia,https://www.topuniversities.com/sites/default/files/hong-kong-baptist-university_893_small.jpg
2017,121,humboldt-universit„§t zu berlin,59,https://www.topuniversities.com/universities/humboldt-universitat-zu-berlin,Germany,Berlin,Europe,https://www.topuniversities.com/sites/default/files/humboldt-universitt-zu-berlin_272_small.jpg
2017,9,imperial college london,95,https://www.topuniversities.com/universities/imperial-college-london,United Kingdom,London,Europe,https://www.topuniversities.com/sites/default/files/imperial-college-london_592560cf2aeae70239af4be8_small.jpg
2017,152,indian institute of science,54,https://www.topuniversities.com/universities/indian-institute-science,India,Bangalore,Asia,https://www.topuniversities.com/sites/default/files/indian-institute-of-science-iisc-bangalore_22878_small.jpg
2017,219,indian institute of technology bombay (iitb),45,https://www.topuniversities.com/universities/indian-institute-technology-bombay-iitb,India,Mumbai,Asia,https://www.topuniversities.com/sites/default/files/indian-institute-of-technology-bombay-iitb_281_small.jpg
2017,185,indian institute of technology delhi (iitd),49,https://www.topuniversities.com/universities/indian-institute-technology-delhi-iitd,India,New Delhi,Asia,https://www.topuniversities.com/sites/default/files/indian-institute-of-technology-delhi-iitd_282_small.jpg
2017,302,indian institute of technology kanpur (iitk),37,https://www.topuniversities.com/universities/indian-institute-technology-kanpur-iitk,India,Kanpur,Asia,https://www.topuniversities.com/sites/default/files/indian-institute-of-technology-kanpur-iitk_592560cf2aeae70239af4ba5_small.jpg
2017,313,indian institute of technology kharagpur (iit-kgp),36,https://www.topuniversities.com/universities/indian-institute-technology-kharagpur-iit-kgp,India,Kharagpur,Asia,https://www.topuniversities.com/sites/default/files/indian-institute-of-technology-kharagpur-iit-kgp_285_small.jpg
2017,249,indian institute of technology madras (iitm),41,https://www.topuniversities.com/universities/indian-institute-technology-madras-iitm,India,Chennai,Asia,https://www.topuniversities.com/sites/default/files/indian-institute-of-technology-madras-iitm_286_small.jpg
2017,399,indian institute of technology roorkee (iitr),31,https://www.topuniversities.com/universities/indian-institute-technology-roorkee-iitr,India,Roorkee,Asia,https://www.topuniversities.com/sites/default/files/indian-institute-of-technology-roorkee-iitr_287_small.jpg
2017,291,indiana university bloomington,38,https://www.topuniversities.com/universities/indiana-university-bloomington,United States,Bloomington,North America,https://www.topuniversities.com/sites/default/files/indiana-university-bloomington_289_small.jpg
2017,340,james cook university,35,https://www.topuniversities.com/universities/james-cook-university,Australia,Townsville,Oceania,https://www.topuniversities.com/sites/default/files/james-cook-university_833_small.jpg
2017,17,johns hopkins university,90,https://www.topuniversities.com/universities/johns-hopkins-university,United States,Baltimore,North America,https://www.topuniversities.com/sites/default/files/johns-hopkins-university_305_small.jpg
2017,46,kaist - korea advanced institute of science & technology,78,https://www.topuniversities.com/universities/kaist-korea-advanced-institute-science-technology,South Korea,Daejeon,Asia,https://www.topuniversities.com/sites/default/files/kaist-korea-advanced-institute-of-science-technology_324_small.jpg
2017,216,keio university,46,https://www.topuniversities.com/universities/keio-university,Japan,Tokyo,Asia,https://www.topuniversities.com/sites/default/files/keio-university_592560cf2aeae70239af4bbe_small.jpg
2017,283,king abdulaziz university (kau),38,https://www.topuniversities.com/universities/king-abdulaziz-university-kau,Saudi Arabia,Jeddah,Asia,https://www.topuniversities.com/sites/default/files/king-abdulaziz-university-kau_1172_small.jpg
2017,189,king fahd university of petroleum & minerals,49,https://www.topuniversities.com/universities/king-fahd-university-petroleum-minerals,Saudi Arabia,Dhahran,Asia,https://www.topuniversities.com/sites/default/files/king-fahd-university-of-petroleum-minerals_779_small.jpg
2017,227,king saud university,44,https://www.topuniversities.com/universities/king-saud-university,Saudi Arabia,Riyadh,Asia,https://www.topuniversities.com/sites/default/files/king-saud-university_1175_small.jpg
2017,21,king's college london,88,https://www.topuniversities.com/universities/kings-college-london,United Kingdom,London,Europe,https://www.topuniversities.com/sites/default/files/kings-college-london_357_small.jpg
2017,98,kit|| karlsruhe institute of technology,63,https://www.topuniversities.com/universities/kit-karlsruhe-institute-technology,Germany,Karlsruhe,Europe,https://www.topuniversities.com/sites/default/files/kit-karlsruhe-institute-of-technology_310_small.jpg
2017,369,kobe university,32,https://www.topuniversities.com/universities/kobe-university,Japan,Kobe City,Asia,https://www.topuniversities.com/sites/default/files/kobe-university_320_small.jpg
2017,98,korea university,63,https://www.topuniversities.com/universities/korea-university,South Korea,Seoul,Asia,https://www.topuniversities.com/sites/default/files/korea-university_325_small.jpg
2017,97,kth royal institute of technology ,64,https://www.topuniversities.com/universities/kth-royal-institute-technology,Sweden,Stockholm,Europe,https://www.topuniversities.com/sites/default/files/kth-royal-institute-of-technology-_592560cf2aeae70239af4c9b_small.jpg
2017,79,ku leuven,68,https://www.topuniversities.com/universities/ku-leuven,Belgium,Leuven,Europe,https://www.topuniversities.com/sites/default/files/ku-leuven_592560cf2aeae70239af4aec_small.jpg
2017,37,kyoto university,82,https://www.topuniversities.com/universities/kyoto-university,Japan,Kyoto,Asia,https://www.topuniversities.com/sites/default/files/kyoto-university_328_small.jpg
2017,264,kyung hee university,40,https://www.topuniversities.com/universities/kyung-hee-university,South Korea,,Asia,https://www.topuniversities.com/sites/default/files/kyung-hee-university_592560cf2aeae70239af4bcd_small.jpg
2017,135,kyushu university,57,https://www.topuniversities.com/universities/kyushu-university,Japan,Fukuoka City,Asia,https://www.topuniversities.com/sites/default/files/kyushu-university_331_small.jpg
2017,345,l.n. gumilyov eurasian national university (enu),34,https://www.topuniversities.com/universities/ln-gumilyov-eurasian-national-university-enu,Kazakhstan,Nur-Sultan,Asia,https://www.topuniversities.com/sites/default/files/l.n.-gumilyov-eurasian-national-university-enu_592560cf2aeae70239af52e8_small.jpg
2017,386,la trobe university,31,https://www.topuniversities.com/universities/la-trobe-university,Australia,Melbourne,Oceania,https://www.topuniversities.com/sites/default/files/la-trobe-university_592560cf2aeae70239af4bd1_small.jpg
2017,129,lancaster university,58,https://www.topuniversities.com/universities/lancaster-university,United Kingdom,Lancaster,Europe,https://www.topuniversities.com/sites/default/files/lancaster-university_335_small.jpg
2017,400,leibniz university hannover,31,https://www.topuniversities.com/universities/leibniz-university-hannover,Germany,Hanover,Europe,https://www.topuniversities.com/sites/default/files/leibniz-universitt-hannover_249_small.jpg
2017,102,leiden university,63,https://www.topuniversities.com/universities/leiden-university,Netherlands,Leiden,Europe,https://www.topuniversities.com/sites/default/files/leiden-university_340_small.jpg
2017,343,lincoln university ,34,https://www.topuniversities.com/universities/lincoln-university,New Zealand,Lincoln,Oceania,https://www.topuniversities.com/sites/default/files/lincoln-university-_592560cf2aeae70239af4ef3_small.jpg
2017,282,link„∂ping university,38,https://www.topuniversities.com/universities/linkoping-university,Sweden,Link√∂ping,Europe,https://www.topuniversities.com/sites/default/files/linkping-university_348_small.jpg
2017,108,lomonosov moscow state university,63,https://www.topuniversities.com/universities/lomonosov-moscow-state-university,Russia,Moscow,Europe,https://www.topuniversities.com/sites/default/files/lomonosov-moscow-state-university-_592560cf2aeae70239af4c27_small.jpg
2017,237,loughborough university,43,https://www.topuniversities.com/universities/loughborough-university,United Kingdom,Loughborough,Europe,https://www.topuniversities.com/sites/default/files/loughborough-university_592560cf2aeae70239af4bf3_small.jpg
2017,68,ludwig-maximilians-universit„§t m„ºnchen,71,https://www.topuniversities.com/universities/ludwig-maximilians-universitat-munchen,Germany,Munich,Europe,https://www.topuniversities.com/sites/default/files/ludwig-maximilians-universitt-mnchen_420_small.jpg
2017,73,lund university,70,https://www.topuniversities.com/universities/lund-university,Sweden,Lund,Europe,https://www.topuniversities.com/sites/default/files/lund-university_371_small.jpg
2017,173,maastricht university ,51,https://www.topuniversities.com/universities/maastricht-university,Netherlands,Maastricht,Europe,https://www.topuniversities.com/sites/default/files/maastricht-university_377_small.jpg
2017,247,macquarie university,42,https://www.topuniversities.com/universities/macquarie-university,Australia,Sydney,Oceania,https://www.topuniversities.com/sites/default/files/macquarie-university_378_small.jpg
2017,283,mahidol university,38,https://www.topuniversities.com/universities/mahidol-university,Thailand,Nakhon Pathom,Asia,https://www.topuniversities.com/sites/default/files/mahidol-university_381_small.jpg
2017,1,massachusetts institute of technology (mit) ,100,https://www.topuniversities.com/universities/massachusetts-institute-technology-mit,United States,Cambridge,North America,https://www.topuniversities.com/sites/default/files/massachusetts-institute-of-technology-mit_410_small.jpg
2017,340,massey university,35,https://www.topuniversities.com/universities/massey-university,New Zealand,Palmerston North,Oceania,https://www.topuniversities.com/sites/default/files/massey-university_395_small.jpg
2017,30,mcgill university,85,https://www.topuniversities.com/universities/mcgill-university,Canada,Montreal,North America,https://www.topuniversities.com/sites/default/files/mcgill-university_592560cf2aeae70239af4c10_small.jpg
2017,149,mcmaster university,55,https://www.topuniversities.com/universities/mcmaster-university,Canada,Hamilton,North America,https://www.topuniversities.com/sites/default/files/mcmaster-university_397_small.jpg
2017,350,mgimo university,34,https://www.topuniversities.com/universities/mgimo-university,Russia,Moscow,Europe,https://www.topuniversities.com/sites/default/files/moscow-state-institute-of-international-relations-mgimo-university_2156_small.jpg
2017,160,michigan state university,53,https://www.topuniversities.com/universities/michigan-state-university,United States,East Lansing,North America,https://www.topuniversities.com/sites/default/files/michigan-state-university_402_small.jpg
2017,65,monash university,72,https://www.topuniversities.com/universities/monash-university,Australia,Melbourne,Oceania,https://www.topuniversities.com/sites/default/files/monash-university_412_small.jpg
2017,350,moscow institute of physics and technology (mipt / moscow phystech),34,https://www.topuniversities.com/universities/moscow-institute-physics-technology-mipt-moscow-phystech,Russia,Dolgoprudny,Europe,https://www.topuniversities.com/sites/default/files/moscow-institute-of-physics-and-technology-mipt-moscow-phystech_15270_small.jpg
2017,115,nagoya university,60,https://www.topuniversities.com/universities/nagoya-university,Japan,Nagoya,Asia,https://www.topuniversities.com/sites/default/files/nagoya-university_427_small.jpg
2017,115,nanjing university,60,https://www.topuniversities.com/universities/nanjing-university,China (Mainland),Nanjing,Asia,https://www.topuniversities.com/sites/default/files/nanjing-university_430_small.jpg
2017,315,nankai university,36,https://www.topuniversities.com/universities/nankai-university,China (Mainland),Tianjin,Asia,https://www.topuniversities.com/sites/default/files/nankai-university_882_small.jpg
2017,241,national cheng kung university (ncku),42,https://www.topuniversities.com/universities/national-cheng-kung-university-ncku,Taiwan,Tainan City,Asia,https://www.topuniversities.com/sites/default/files/national-cheng-kung-university-ncku_435_small.jpg
2017,174,national chiao tung university,51,https://www.topuniversities.com/universities/national-chiao-tung-university,Taiwan,Hsinchu City,Asia,https://www.topuniversities.com/sites/default/files/national-chiao-tung-university_437_small.jpg
2017,400,national research tomsk polytechnic university,31,https://www.topuniversities.com/universities/national-research-tomsk-polytechnic-university,Russia,,Europe,https://www.topuniversities.com/sites/default/files/national-research-tomsk-polytechnic-university_14158_small.jpg
2017,395,national sun yat-sen university,31,https://www.topuniversities.com/universities/national-sun-yat-sen-university,Taiwan,Kaohsiung City,Asia,https://www.topuniversities.com/sites/default/files/national-sun-yat-sen-university_439_small.jpg
2017,310,national taiwan normal university,36,https://www.topuniversities.com/universities/national-taiwan-normal-university,Taiwan,Taipei City,Asia,https://www.topuniversities.com/sites/default/files/national-taiwan-normal-university_440_small.jpg
2017,68,national taiwan university (ntu),71,https://www.topuniversities.com/universities/national-taiwan-university-ntu,Taiwan,Taipei City,Asia,https://www.topuniversities.com/sites/default/files/national-taiwan-university-ntu_592560cf2aeae70239af4c3c_small.jpg
2017,243,national taiwan university of science and technology (taiwan tech),42,https://www.topuniversities.com/universities/national-taiwan-university-science-technology-taiwan-tech,Taiwan,Taipei City,Asia,https://www.topuniversities.com/sites/default/files/national-taiwan-university-of-science-and-technology-taiwan-tech_590_small.jpg
2017,395,national technical university of athens,31,https://www.topuniversities.com/universities/national-technical-university-athens,Greece,Athens,Europe,https://www.topuniversities.com/sites/default/files/national-technical-university-of-athens_592560cf2aeae70239af4aa3_small.jpg
2017,151,national tsing hua university,54,https://www.topuniversities.com/universities/national-tsing-hua-university,Taiwan,Hsinchu City,Asia,https://www.topuniversities.com/sites/default/files/national-tsing-hua-university_442_small.jpg
2017,249,national university of ireland galway,41,https://www.topuniversities.com/universities/national-university-ireland-galway,Ireland,Galway,Europe,https://www.topuniversities.com/sites/default/files/national-university-of-ireland-galway_220_small.jpg
2017,12,national university of singapore (nus),92,https://www.topuniversities.com/universities/national-university-singapore-nus,Singapore,Singapore,Asia,https://www.topuniversities.com/sites/default/files/national-university-of-singapore-nus_443_small.jpg
2017,308,national yang ming university,37,https://www.topuniversities.com/universities/national-yang-ming-university,Taiwan,Taipei City,Asia,https://www.topuniversities.com/sites/default/files/national-yang-ming-university_444_small.jpg
2017,46,new york university (nyu),78,https://www.topuniversities.com/universities/new-york-university-nyu,United States,New York City,North America,https://www.topuniversities.com/sites/default/files/new-york-university-nyu_448_small.jpg
2017,168,newcastle university,52,https://www.topuniversities.com/universities/newcastle-university,United Kingdom,Newcastle upon Tyne,Europe,https://www.topuniversities.com/sites/default/files/newcastle-university_592560cf2aeae70239af4c45_small.jpg
2017,277,north carolina state university,38,https://www.topuniversities.com/universities/north-carolina-state-university,United States,Raleigh,North America,https://www.topuniversities.com/sites/default/files/north-carolina-state-university_592560cf2aeae70239af4c2a_small.jpg
2017,361,northeastern university,33,https://www.topuniversities.com/universities/northeastern-university,United States,Boston,North America,https://www.topuniversities.com/sites/default/files/northeastern-university_454_small.jpg
2017,26,northwestern university,86,https://www.topuniversities.com/universities/northwestern-university,United States,Evanston,North America,https://www.topuniversities.com/sites/default/files/northwestern-university_592560cf2aeae70239af4c50_small.jpg
2017,259,norwegian university of science and technology,40,https://www.topuniversities.com/universities/norwegian-university-science-technology,Norway,Trondheim,Europe,https://www.topuniversities.com/sites/default/files/norwegian-university-of-science-and-technology_457_small.jpg
2017,291,novosibirsk state university,38,https://www.topuniversities.com/universities/novosibirsk-state-university,Russia,Novosibirsk ,Europe,https://www.topuniversities.com/sites/default/files/novosibirsk-state-university_462_small.jpg
2017,63,osaka university,72,https://www.topuniversities.com/universities/osaka-university,Japan,Osaka City,Asia,https://www.topuniversities.com/sites/default/files/osaka-university_472_small.jpg
